"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"51421",2016-09-08 04:49:00,7.7,0.17,8.49,750,211,0.028,0.108,1601,901,FALSE
"51422",2016-09-08 04:50:00,7.7,0.17,8.49,750,211,0.029,0.106,1633,898,FALSE
"51423",2016-09-08 04:51:00,7.7,0.17,8.49,750,211,0.031,0.106,1663,896,FALSE
"51424",2016-09-08 04:52:00,7.7,0.17,8.49,750,211,0.029,0.108,1643,895,FALSE
"51425",2016-09-08 04:53:00,7.7,0.17,8.49,750,211,0.029,0.108,1622,898,FALSE
"51426",2016-09-08 04:54:00,7.7,0.17,8.49,750,211,0.029,0.107,1627,903,FALSE
"51427",2016-09-08 04:55:00,7.7,0.17,8.5,750,211,0.029,0.106,1630,903,FALSE
"51428",2016-09-08 04:56:00,7.7,0.17,8.5,750,211,0.029,0.106,1655,898,FALSE
"51429",2016-09-08 04:57:00,7.7,0.17,8.49,750,211,0.03,0.106,1665,896,FALSE
"51430",2016-09-08 04:58:00,7.7,0.17,8.5,750,211,0.029,0.106,1662,896,FALSE
"51431",2016-09-08 04:59:00,7.7,0.17,8.5,750,211,0.029,0.108,1655,899,FALSE
"51432",2016-09-08 05:00:00,7.7,0.17,8.5,750,211,0.03,0.106,1634,898,FALSE
"51433",2016-09-08 05:01:00,7.7,0.17,8.5,750,211,0.03,0.106,1633,898,FALSE
"51434",2016-09-08 05:02:00,7.7,0.17,8.5,750,211,0.03,0.106,1627,896,FALSE
"51435",2016-09-08 05:03:00,7.7,0.17,8.5,750,211,0.03,0.106,1711,895,FALSE
"51436",2016-09-08 05:04:00,7.7,0.17,8.49,750,211,0.029,0.106,1694,903,FALSE
"51437",2016-09-08 05:05:00,7.7,0.17,8.5,750,211,0.029,0.106,1640,901,FALSE
"51438",2016-09-08 05:06:00,7.7,0.16,8.5,750,211,0.029,0.106,1655,901,FALSE
"51439",2016-09-08 05:07:00,7.7,0.16,8.5,750,211,0.029,0.106,1659,898,FALSE
"51440",2016-09-08 05:08:00,7.7,0.16,8.5,750,211,0.029,0.106,1638,896,FALSE
"51441",2016-09-08 05:09:00,7.7,0.16,8.5,750,211,0.029,0.106,1714,903,FALSE
"51442",2016-09-08 05:10:00,7.7,0.16,8.49,750,211,0.03,0.106,1665,893,FALSE
"51443",2016-09-08 05:11:00,7.7,0.16,8.49,750,211,0.03,0.106,1649,896,FALSE
"51444",2016-09-08 05:12:00,7.7,0.16,8.49,750,211,0.03,0.106,1628,899,FALSE
"51445",2016-09-08 05:13:00,7.7,0.16,8.49,750,211,0.03,0.106,1690,901,FALSE
"51446",2016-09-08 05:14:00,7.7,0.16,8.49,750,211,0.03,0.106,1660,902,FALSE
"51447",2016-09-08 05:15:00,7.7,0.16,8.5,750,211,0.03,0.108,1620,895,FALSE
"51448",2016-09-08 05:16:00,7.7,0.16,8.49,750,211,0.029,0.106,1653,898,FALSE
"51449",2016-09-08 05:17:00,7.7,0.16,8.49,750,211,0.029,0.106,1638,899,FALSE
"51450",2016-09-08 05:18:00,7.7,0.16,8.49,750,211,0.029,0.106,1643,895,FALSE
"51451",2016-09-08 05:19:00,7.7,0.16,8.49,750,211,0.03,0.106,1689,898,FALSE
"51452",2016-09-08 05:20:00,7.7,0.16,8.49,750,211,0.03,0.108,1724,905,FALSE
"51453",2016-09-08 05:21:00,7.7,0.16,8.48,750,211,0.029,0.108,1637,901,FALSE
"51454",2016-09-08 05:22:00,7.7,0.16,8.49,751,211,0.031,0.108,1659,902,FALSE
"51455",2016-09-08 05:23:00,7.7,0.16,8.47,751,211,0.03,0.108,1703,910,FALSE
"51456",2016-09-08 05:24:00,7.7,0.16,8.47,751,211,0.03,0.108,1677,901,FALSE
"51457",2016-09-08 05:25:00,7.7,0.16,8.48,751,211,0.03,0.109,1674,898,FALSE
"51458",2016-09-08 05:26:00,7.7,0.16,8.47,751,211,0.03,0.109,1703,896,FALSE
"51459",2016-09-08 05:27:00,7.7,0.17,8.47,751,211,0.029,0.109,1672,898,FALSE
"51460",2016-09-08 05:28:00,7.7,0.17,8.47,751,211,0.029,0.109,1689,899,FALSE
"51461",2016-09-08 05:29:00,7.7,0.17,8.47,751,211,0.029,0.109,1702,905,FALSE
"51462",2016-09-08 05:30:00,7.7,0.17,8.47,751,211,0.029,0.109,1680,898,FALSE
"51463",2016-09-08 05:31:00,7.7,0.17,8.47,751,211,0.029,0.109,1663,896,FALSE
"51464",2016-09-08 05:32:00,7.7,0.17,8.47,751,211,0.029,0.109,1668,901,FALSE
"51465",2016-09-08 05:33:00,7.7,0.17,8.47,751,211,0.03,0.109,1678,901,FALSE
"51466",2016-09-08 05:34:00,7.7,0.17,8.46,751,211,0.029,0.108,1665,896,FALSE
"51467",2016-09-08 05:35:00,7.7,0.17,8.45,751,211,0.029,0.109,1689,899,FALSE
"51468",2016-09-08 05:36:00,7.7,0.17,8.45,751,211,0.029,0.108,1667,895,FALSE
"51469",2016-09-08 05:37:00,7.7,0.17,8.46,751,211,0.028,0.108,1682,896,FALSE
"51470",2016-09-08 05:38:00,7.7,0.17,8.46,751,211,0.028,0.108,1671,899,FALSE
"51471",2016-09-08 05:39:00,7.7,0.16,8.45,750,211,0.029,0.108,1686,902,FALSE
"51472",2016-09-08 05:40:00,7.7,0.16,8.46,751,211,0.028,0.108,1663,893,FALSE
"51473",2016-09-08 05:41:00,7.7,0.16,8.46,751,211,0.028,0.108,1700,898,FALSE
"51474",2016-09-08 05:42:00,7.8,0.16,8.46,751,211,0.029,0.108,1690,902,FALSE
"51475",2016-09-08 05:43:00,7.7,0.16,8.45,751,211,0.028,0.106,1709,899,FALSE
"51476",2016-09-08 05:44:00,7.8,0.16,8.46,751,211,0.028,0.107,1668,895,FALSE
"51477",2016-09-08 05:45:00,7.7,0.16,8.46,751,211,0.028,0.106,1665,899,FALSE
"51478",2016-09-08 05:46:00,7.7,0.16,8.47,750,211,0.028,0.108,1782,899,FALSE
"51479",2016-09-08 05:47:00,7.7,0.16,8.46,750,211,0.028,0.108,1685,898,FALSE
"51480",2016-09-08 05:48:00,7.7,0.16,8.46,751,211,0.028,0.108,1729,901,FALSE
"51481",2016-09-08 05:49:00,7.7,0.16,8.46,750,211,0.028,0.108,1799,902,FALSE
"51482",2016-09-08 05:50:00,7.7,0.16,8.46,751,211,0.03,0.106,1634,905,FALSE
"51483",2016-09-08 05:51:00,7.8,0.16,8.47,751,211,0.029,0.108,1718,905,FALSE
"51484",2016-09-08 05:52:00,7.7,0.16,8.47,751,211,0.029,0.108,1688,908,FALSE
"51485",2016-09-08 05:53:00,7.7,0.16,8.46,751,211,0.029,0.108,1680,903,FALSE
"51486",2016-09-08 05:54:00,7.7,0.17,8.46,751,211,0.028,0.108,1734,896,FALSE
"51487",2016-09-08 05:55:00,7.7,0.17,8.47,751,211,0.028,0.108,1703,896,FALSE
"51488",2016-09-08 05:56:00,7.7,0.17,8.46,751,211,0.028,0.108,1734,902,FALSE
"51489",2016-09-08 05:57:00,7.8,0.17,8.46,751,211,0.028,0.109,1841,898,FALSE
"51490",2016-09-08 05:58:00,7.8,0.17,8.46,751,211,0.029,0.109,1784,903,FALSE
"51491",2016-09-08 05:59:00,7.7,0.17,8.46,751,211,0.027,0.109,1747,903,FALSE
"51492",2016-09-08 06:00:00,7.8,0.17,8.46,751,211,0.027,0.109,1819,907,FALSE
"51493",2016-09-08 06:01:00,7.8,0.17,8.45,751,211,0.027,0.109,1759,913,FALSE
"51494",2016-09-08 06:02:00,7.7,0.17,8.45,751,211,0.028,0.109,1817,903,FALSE
"51495",2016-09-08 06:03:00,7.7,0.17,8.45,751,211,0.027,0.109,1790,907,FALSE
"51496",2016-09-08 06:04:00,7.7,0.17,8.45,751,211,0.027,0.109,1758,899,FALSE
"51497",2016-09-08 06:05:00,7.8,0.17,8.45,751,211,0.027,0.109,1775,907,FALSE
"51498",2016-09-08 06:06:00,7.8,0.17,8.45,751,211,0.027,0.109,1778,913,FALSE
"51499",2016-09-08 06:07:00,7.7,0.17,8.45,751,211,0.027,0.108,1875,903,FALSE
"51500",2016-09-08 06:08:00,7.8,0.16,8.45,751,211,0.027,0.109,1778,907,FALSE
"51501",2016-09-08 06:09:00,7.7,0.16,8.45,751,211,0.027,0.109,1787,903,FALSE
"51502",2016-09-08 06:10:00,7.8,0.16,8.45,751,211,0.027,0.109,1805,902,FALSE
"51503",2016-09-08 06:11:00,7.7,0.16,8.45,751,211,0.027,0.109,1807,901,FALSE
"51504",2016-09-08 06:12:00,7.8,0.16,8.45,751,211,0.027,0.108,1812,908,FALSE
"51505",2016-09-08 06:13:00,7.7,0.16,8.45,751,211,0.027,0.108,1812,905,FALSE
"51506",2016-09-08 06:14:00,7.8,0.16,8.45,751,211,0.027,0.108,1821,907,FALSE
"51507",2016-09-08 06:15:00,7.7,0.16,8.45,751,211,0.027,0.106,1804,905,FALSE
"51508",2016-09-08 06:16:00,7.8,0.16,8.46,751,211,0.026,0.106,1850,902,FALSE
"51509",2016-09-08 06:17:00,7.8,0.16,8.45,751,211,0.026,0.106,1864,903,FALSE
"51510",2016-09-08 06:18:00,7.7,0.16,8.47,751,211,0.026,0.108,1812,901,FALSE
"51511",2016-09-08 06:19:00,7.8,0.16,8.47,751,211,0.026,0.106,1827,899,FALSE
"51512",2016-09-08 06:20:00,7.7,0.16,8.47,751,211,0.026,0.106,1812,898,FALSE
"51513",2016-09-08 06:21:00,7.7,0.16,8.47,751,211,0.026,0.106,1817,901,FALSE
"51514",2016-09-08 06:22:00,7.8,0.16,8.47,751,211,0.026,0.106,1807,905,FALSE
"51515",2016-09-08 06:23:00,7.7,0.16,8.47,751,211,0.026,0.106,1824,910,FALSE
"51516",2016-09-08 06:24:00,7.7,0.16,8.48,751,211,0.026,0.106,1827,903,FALSE
"51517",2016-09-08 06:25:00,7.8,0.16,8.47,751,211,0.026,0.106,1829,896,FALSE
"51518",2016-09-08 06:26:00,7.8,0.16,8.49,751,211,0.026,0.106,1827,908,FALSE
"51519",2016-09-08 06:27:00,7.8,0.17,8.49,750,211,0.026,0.106,1859,899,FALSE
"51520",2016-09-08 06:28:00,7.7,0.17,8.49,750,211,0.026,0.106,1819,903,FALSE
"51521",2016-09-08 06:29:00,7.7,0.17,8.49,751,211,0.026,0.105,1857,901,FALSE
"51522",2016-09-08 06:30:00,7.8,0.17,8.49,750,211,0.026,0.105,1835,908,FALSE
"51523",2016-09-08 06:31:00,7.7,0.17,8.51,750,211,0.026,0.106,1811,902,FALSE
"51524",2016-09-08 06:32:00,7.7,0.17,8.51,750,211,0.027,0.106,1848,908,FALSE
"51525",2016-09-08 06:33:00,7.8,0.17,8.51,751,211,0.026,0.105,1824,902,FALSE
"51526",2016-09-08 06:34:00,7.8,0.17,8.51,750,211,0.026,0.105,1865,907,FALSE
"51527",2016-09-08 06:35:00,7.7,0.17,8.51,750,211,0.026,0.105,1819,907,FALSE
"51528",2016-09-08 06:36:00,7.7,0.17,8.52,750,211,0.026,0.105,1848,902,FALSE
"51529",2016-09-08 06:37:00,7.7,0.17,8.52,750,211,0.026,0.104,1868,903,FALSE
"51530",2016-09-08 06:38:00,7.7,0.17,8.52,750,211,0.026,0.105,1854,902,FALSE
"51531",2016-09-08 06:39:00,7.8,0.17,8.53,750,211,0.026,0.104,1856,901,FALSE
"51532",2016-09-08 06:40:00,7.8,0.17,8.53,750,211,0.026,0.105,1879,903,FALSE
"51533",2016-09-08 06:41:00,7.7,0.17,8.53,750,211,0.026,0.105,1879,914,FALSE
"51534",2016-09-08 06:42:00,7.8,0.17,8.53,750,211,0.026,0.105,1846,907,FALSE
"51535",2016-09-08 06:43:00,7.7,0.17,8.53,750,211,0.026,0.104,1824,902,FALSE
"51536",2016-09-08 06:44:00,7.7,0.17,8.53,750,211,0.026,0.104,1905,902,FALSE
"51537",2016-09-08 06:45:00,7.7,0.17,8.53,750,211,0.025,0.104,1880,907,FALSE
"51538",2016-09-08 06:46:00,7.7,0.16,8.53,750,211,0.025,0.104,1869,895,FALSE
"51539",2016-09-08 06:47:00,7.7,0.16,8.53,750,211,0.025,0.104,1883,909,FALSE
"51540",2016-09-08 06:48:00,7.8,0.16,8.53,750,211,0.025,0.104,1903,909,FALSE
"51541",2016-09-08 06:49:00,7.7,0.16,8.53,750,211,0.025,0.104,1847,901,FALSE
"51542",2016-09-08 06:50:00,7.7,0.16,8.53,750,211,0.026,0.104,1887,908,FALSE
"51543",2016-09-08 06:51:00,7.7,0.16,8.53,750,211,0.026,0.104,1894,907,FALSE
"51544",2016-09-08 06:52:00,7.8,0.16,8.53,750,211,0.025,0.104,1876,910,FALSE
"51545",2016-09-08 06:53:00,7.7,0.16,8.53,750,211,0.025,0.104,1892,902,FALSE
"51546",2016-09-08 06:54:00,7.8,0.16,8.53,750,211,0.026,0.104,1899,902,FALSE
"51547",2016-09-08 06:55:00,7.7,0.16,8.53,750,211,0.025,0.104,1863,902,FALSE
"51548",2016-09-08 06:56:00,7.7,0.16,8.53,750,211,0.025,0.104,1876,903,FALSE
"51549",2016-09-08 06:57:00,7.8,0.16,8.53,749,211,0.024,0.104,1879,907,FALSE
"51550",2016-09-08 06:58:00,7.8,0.16,8.53,750,211,0.024,0.104,1833,903,FALSE
"51551",2016-09-08 06:59:00,7.7,0.16,8.53,750,211,0.025,0.104,1859,902,FALSE
"51552",2016-09-08 07:00:00,7.7,0.16,8.53,750,211,0.025,0.105,1883,907,FALSE
"51553",2016-09-08 07:01:00,7.8,0.16,8.53,750,211,0.025,0.105,1775,910,FALSE
"51554",2016-09-08 07:02:00,7.7,0.16,8.53,750,211,0.025,0.105,1824,901,FALSE
"51555",2016-09-08 07:03:00,7.8,0.17,8.52,750,211,0.025,0.104,1839,903,FALSE
"51556",2016-09-08 07:04:00,7.8,0.17,8.52,750,211,0.025,0.105,1802,899,FALSE
"51557",2016-09-08 07:05:00,7.8,0.17,8.51,750,211,0.025,0.105,1802,908,FALSE
"51558",2016-09-08 07:06:00,7.8,0.17,8.52,750,211,0.026,0.104,1824,907,FALSE
"51559",2016-09-08 07:07:00,7.7,0.17,8.52,750,211,0.025,0.106,1862,913,FALSE
"51560",2016-09-08 07:08:00,7.7,0.17,8.51,750,211,0.026,0.106,1870,908,FALSE
"51561",2016-09-08 07:09:00,7.8,0.17,8.51,750,211,0.025,0.105,1854,909,FALSE
"51562",2016-09-08 07:10:00,7.8,0.17,8.51,750,211,0.026,0.105,1898,902,FALSE
"51563",2016-09-08 07:11:00,7.7,0.17,8.51,750,211,0.025,0.104,1848,901,FALSE
"51564",2016-09-08 07:12:00,7.8,0.17,8.51,750,211,0.026,0.105,1824,896,FALSE
"51565",2016-09-08 07:13:00,7.8,0.17,8.5,750,211,0.026,0.104,1799,901,FALSE
"51566",2016-09-08 07:14:00,7.8,0.17,8.5,750,211,0.026,0.105,1835,902,FALSE
"51567",2016-09-08 07:15:00,7.8,0.17,8.49,750,211,0.025,0.105,1796,910,FALSE
"51568",2016-09-08 07:16:00,7.7,0.17,8.49,750,211,0.026,0.105,1822,908,FALSE
"51569",2016-09-08 07:17:00,7.7,0.17,8.49,750,211,0.026,0.105,1798,905,FALSE
"51570",2016-09-08 07:18:00,7.7,0.17,8.49,750,211,0.026,0.105,1777,903,FALSE
"51571",2016-09-08 07:19:00,7.7,0.17,8.49,750,211,0.026,0.105,1790,903,FALSE
"51572",2016-09-08 07:20:00,7.8,0.17,8.49,750,211,0.026,0.105,1795,903,FALSE
"51573",2016-09-08 07:21:00,7.7,0.17,8.49,750,211,0.026,0.105,1853,908,FALSE
"51574",2016-09-08 07:22:00,7.8,0.17,8.48,751,211,0.026,0.105,1773,910,FALSE
"51575",2016-09-08 07:23:00,7.8,0.17,8.48,750,211,0.026,0.105,1766,910,FALSE
"51576",2016-09-08 07:24:00,7.8,0.17,8.48,751,211,0.027,0.105,1839,902,FALSE
"51577",2016-09-08 07:25:00,7.8,0.16,8.47,751,211,0.026,0.105,1795,908,FALSE
"51578",2016-09-08 07:26:00,7.8,0.16,8.47,751,211,0.026,0.105,1835,898,FALSE
"51579",2016-09-08 07:27:00,7.8,0.16,8.47,750,211,0.026,0.104,1858,903,FALSE
"51580",2016-09-08 07:28:00,7.8,0.16,8.47,750,211,0.026,0.105,1846,901,FALSE
"51581",2016-09-08 07:29:00,7.7,0.17,8.47,750,211,0.026,0.105,1821,899,FALSE
"51582",2016-09-08 07:30:00,7.8,0.17,8.46,751,211,0.026,0.106,1862,909,FALSE
"51583",2016-09-08 07:31:00,7.8,0.17,8.45,751,211,0.025,0.105,1858,909,FALSE
"51584",2016-09-08 07:32:00,7.8,0.17,8.45,751,211,0.025,0.106,1792,905,FALSE
"51585",2016-09-08 07:33:00,7.7,0.17,8.45,751,211,0.026,0.106,1818,907,FALSE
"51586",2016-09-08 07:34:00,7.7,0.16,8.45,751,211,0.026,0.105,1840,902,FALSE
"51587",2016-09-08 07:35:00,7.7,0.17,8.45,751,211,0.026,0.106,1812,901,FALSE
"51588",2016-09-08 07:36:00,7.7,0.17,8.45,751,211,0.029,0.106,1819,902,FALSE
"51589",2016-09-08 07:37:00,7.7,0.17,8.45,750,211,0.026,0.106,1796,902,FALSE
"51590",2016-09-08 07:38:00,7.7,0.17,8.45,751,211,0.026,0.106,1813,908,FALSE
"51591",2016-09-08 07:39:00,7.7,0.17,8.45,750,211,0.026,0.106,1812,901,FALSE
"51592",2016-09-08 07:40:00,7.8,0.17,8.45,750,211,0.026,0.106,1790,908,FALSE
"51593",2016-09-08 07:41:00,7.8,0.17,8.45,751,211,0.025,0.106,1810,907,FALSE
"51594",2016-09-08 07:42:00,7.8,0.17,8.45,750,211,0.025,0.106,1833,907,FALSE
"51595",2016-09-08 07:43:00,7.8,0.17,8.45,751,211,0.025,0.106,1759,903,FALSE
"51596",2016-09-08 07:44:00,7.8,0.18,8.45,751,211,0.025,0.106,1819,908,FALSE
"51597",2016-09-08 07:45:00,7.7,0.17,8.45,750,211,0.025,0.106,1848,907,FALSE
"51598",2016-09-08 07:46:00,7.8,0.17,8.45,750,211,0.026,0.105,1844,908,FALSE
"51599",2016-09-08 07:47:00,7.7,0.17,8.45,751,211,0.025,0.106,1800,913,FALSE
"51600",2016-09-08 07:48:00,7.7,0.17,8.45,751,211,0.025,0.105,1819,898,FALSE
"51601",2016-09-08 07:49:00,7.7,0.17,8.45,751,211,0.025,0.105,1825,915,FALSE
"51602",2016-09-08 07:50:00,7.7,0.17,8.45,751,211,0.025,0.105,1810,910,FALSE
"51603",2016-09-08 07:51:00,7.8,0.17,8.45,750,211,0.025,0.105,1822,903,FALSE
"51604",2016-09-08 07:52:00,7.7,0.17,8.45,751,211,0.026,0.105,1793,905,FALSE
"51605",2016-09-08 07:53:00,7.7,0.17,8.45,751,211,0.026,0.104,1799,909,FALSE
"51606",2016-09-08 07:54:00,7.7,0.17,8.45,750,211,0.026,0.105,1846,909,FALSE
"51607",2016-09-08 07:55:00,7.7,0.17,8.45,750,211,0.026,0.104,1805,905,FALSE
"51608",2016-09-08 07:56:00,7.8,0.17,8.45,750,211,0.026,0.104,1694,903,FALSE
"51609",2016-09-08 07:57:00,7.7,0.17,8.45,751,211,0.026,0.104,1754,905,FALSE
"51610",2016-09-08 07:58:00,7.7,0.17,8.45,751,211,0.026,0.104,1706,903,FALSE
"51611",2016-09-08 07:59:00,7.8,0.17,8.46,750,211,0.025,0.104,1711,905,FALSE
"51612",2016-09-08 08:00:00,7.7,0.17,8.45,750,211,0.025,0.104,1738,903,FALSE
"51613",2016-09-08 08:01:00,7.7,0.17,8.46,751,211,0.025,0.105,1690,916,FALSE
"51614",2016-09-08 08:02:00,7.8,0.17,8.46,751,211,0.026,0.104,1721,920,FALSE
"51615",2016-09-08 08:03:00,7.7,0.17,8.47,750,211,0.026,0.104,1703,921,FALSE
"51616",2016-09-08 08:04:00,7.7,0.17,8.47,751,211,0.026,0.104,1729,915,FALSE
"51617",2016-09-08 08:05:00,7.7,0.16,8.47,751,211,0.027,0.104,1715,916,FALSE
"51618",2016-09-08 08:06:00,7.7,0.16,8.47,751,211,0.025,0.104,1712,910,FALSE
"51619",2016-09-08 08:07:00,7.7,0.16,8.47,750,211,0.026,0.104,1736,915,FALSE
"51620",2016-09-08 08:08:00,7.7,0.16,8.47,750,211,0.026,0.104,1835,913,FALSE
"51621",2016-09-08 08:09:00,7.8,0.16,8.47,750,211,0.026,0.105,1642,913,FALSE
"51622",2016-09-08 08:10:00,7.7,0.16,8.47,751,211,0.026,0.104,1761,918,FALSE
"51623",2016-09-08 08:11:00,7.8,0.16,8.47,751,211,0.026,0.104,1659,915,FALSE
"51624",2016-09-08 08:12:00,7.7,0.16,8.47,751,211,0.027,0.105,1708,910,FALSE
"51625",2016-09-08 08:13:00,7.8,0.17,8.47,750,211,0.026,0.104,1736,915,FALSE
"51626",2016-09-08 08:14:00,7.8,0.17,8.47,751,211,0.026,0.105,1677,914,FALSE
"51627",2016-09-08 08:15:00,7.8,0.17,8.47,751,211,0.026,0.105,1686,915,FALSE
"51628",2016-09-08 08:16:00,7.8,0.16,8.46,751,211,0.026,0.106,1726,914,FALSE
"51629",2016-09-08 08:17:00,7.7,0.17,8.45,751,211,0.026,0.105,1686,916,FALSE
"51630",2016-09-08 08:18:00,7.8,0.17,8.45,751,211,0.026,0.106,1725,914,FALSE
"51631",2016-09-08 08:19:00,7.7,0.17,8.45,751,211,0.025,0.106,1724,915,FALSE
"51632",2016-09-08 08:20:00,7.8,0.17,8.45,751,211,0.026,0.105,1726,916,FALSE
"51633",2016-09-08 08:21:00,7.7,0.17,8.45,751,211,0.026,0.105,1697,910,FALSE
"51634",2016-09-08 08:22:00,7.8,0.17,8.45,751,211,0.026,0.106,1690,907,FALSE
"51635",2016-09-08 08:23:00,7.7,0.17,8.45,751,211,0.026,0.105,1689,910,FALSE
"51636",2016-09-08 08:24:00,7.7,0.17,8.44,751,211,0.026,0.105,1662,914,FALSE
"51637",2016-09-08 08:25:00,7.7,0.17,8.44,751,211,0.026,0.105,1781,915,FALSE
"51638",2016-09-08 08:26:00,7.8,0.17,8.45,751,211,0.026,0.105,1792,918,FALSE
"51639",2016-09-08 08:27:00,7.8,0.17,8.44,751,211,0.026,0.106,1754,914,FALSE
"51640",2016-09-08 08:28:00,7.8,0.17,8.44,751,211,0.026,0.105,1763,913,FALSE
"51641",2016-09-08 08:29:00,7.8,0.17,8.44,751,211,0.025,0.106,1795,910,FALSE
"51642",2016-09-08 08:30:00,7.9,0.17,8.44,751,211,0.026,0.106,1812,909,FALSE
"51643",2016-09-08 08:31:00,7.9,0.17,8.44,751,211,0.026,0.106,1771,916,FALSE
"51644",2016-09-08 08:32:00,7.8,0.17,8.42,752,211,0.026,0.106,1795,918,FALSE
"51645",2016-09-08 08:33:00,7.8,0.17,8.42,751,211,0.026,0.106,1771,909,FALSE
"51646",2016-09-08 08:34:00,7.8,0.17,8.41,752,211,0.026,0.106,1738,905,FALSE
"51647",2016-09-08 08:35:00,7.9,0.17,8.41,751,211,0.026,0.106,1748,909,FALSE
"51648",2016-09-08 08:36:00,7.8,0.16,8.41,751,211,0.026,0.106,1729,915,FALSE
"51649",2016-09-08 08:37:00,7.9,0.16,8.41,752,211,0.026,0.106,1798,915,FALSE
"51650",2016-09-08 08:38:00,7.8,0.16,8.4,752,211,0.026,0.106,1770,908,FALSE
"51651",2016-09-08 08:39:00,7.8,0.16,8.41,752,211,0.026,0.106,1763,908,FALSE
"51652",2016-09-08 08:40:00,7.9,0.16,8.4,753,211,0.026,0.106,1748,915,FALSE
"51653",2016-09-08 08:41:00,7.8,0.16,8.39,751,211,0.026,0.106,1737,915,FALSE
"51654",2016-09-08 08:42:00,7.9,0.16,8.39,752,211,0.026,0.108,1782,916,FALSE
"51655",2016-09-08 08:43:00,7.9,0.16,8.39,752,211,0.026,0.108,1748,916,FALSE
"51656",2016-09-08 08:44:00,7.8,0.16,8.39,753,211,0.026,0.106,1766,918,FALSE
"51657",2016-09-08 08:45:00,7.8,0.16,8.38,751,211,0.026,0.106,1731,909,FALSE
"51658",2016-09-08 08:46:00,7.9,0.16,8.38,753,211,0.026,0.106,1800,914,FALSE
"51659",2016-09-08 08:47:00,7.9,0.16,8.38,752,211,0.026,0.106,1807,914,FALSE
"51660",2016-09-08 08:48:00,7.9,0.17,8.38,753,211,0.026,0.108,1766,913,FALSE
"51661",2016-09-08 08:49:00,7.8,0.17,8.38,753,211,0.026,0.109,1789,918,FALSE
"51662",2016-09-08 08:50:00,7.8,0.17,8.37,752,211,0.026,0.109,1806,909,FALSE
"51663",2016-09-08 08:51:00,7.8,0.17,8.37,753,211,0.026,0.109,1766,916,FALSE
"51664",2016-09-08 08:52:00,7.8,0.17,8.37,753,211,0.026,0.109,1789,921,FALSE
"51665",2016-09-08 08:53:00,7.9,0.18,8.36,753,211,0.026,0.109,1805,916,FALSE
"51666",2016-09-08 08:54:00,7.8,0.17,8.36,753,211,0.026,0.109,1833,918,FALSE
"51667",2016-09-08 08:55:00,7.8,0.17,8.36,752,211,0.026,0.109,1782,916,FALSE
"51668",2016-09-08 08:56:00,7.8,0.17,8.36,753,211,0.025,0.109,1827,913,FALSE
"51669",2016-09-08 08:57:00,7.9,0.17,8.35,753,211,0.025,0.109,1815,910,FALSE
"51670",2016-09-08 08:58:00,7.8,0.17,8.35,754,211,0.025,0.109,1841,913,FALSE
"51671",2016-09-08 08:59:00,7.8,0.17,8.35,754,211,0.026,0.109,1793,916,FALSE
"51672",2016-09-08 09:00:00,7.9,0.17,8.35,753,211,0.026,0.109,1819,907,FALSE
"51673",2016-09-08 09:01:00,7.8,0.17,8.35,753,211,0.026,0.109,1799,921,FALSE
"51674",2016-09-08 09:02:00,7.8,0.17,8.35,753,211,0.026,0.109,1813,915,FALSE
"51675",2016-09-08 09:03:00,7.8,0.17,8.35,753,211,0.026,0.109,1773,908,FALSE
"51676",2016-09-08 09:04:00,7.8,0.17,8.35,753,211,0.026,0.11,1781,903,FALSE
"51677",2016-09-08 09:05:00,7.8,0.17,8.35,754,211,0.026,0.11,1770,913,FALSE
"51678",2016-09-08 09:06:00,7.8,0.17,8.35,753,211,0.026,0.109,1795,918,FALSE
"51679",2016-09-08 09:07:00,7.8,0.17,8.36,754,211,0.026,0.109,1787,908,FALSE
"51680",2016-09-08 09:08:00,7.9,0.17,8.35,753,211,0.026,0.109,1769,909,FALSE
"51681",2016-09-08 09:09:00,7.8,0.17,8.36,753,211,0.026,0.109,1795,916,FALSE
"51682",2016-09-08 09:10:00,7.8,0.17,8.36,751,211,0.026,0.109,1831,914,FALSE
"51683",2016-09-08 09:11:00,7.8,0.16,8.36,753,211,0.026,0.108,1810,915,FALSE
"51684",2016-09-08 09:12:00,7.8,0.16,8.36,753,211,0.026,0.108,1821,910,FALSE
"51685",2016-09-08 09:13:00,7.9,0.16,8.37,753,211,0.025,0.106,1747,914,FALSE
"51686",2016-09-08 09:14:00,7.9,0.16,8.37,754,211,0.025,0.108,1730,908,FALSE
"51687",2016-09-08 09:15:00,7.8,0.16,8.37,754,211,0.026,0.108,1766,913,FALSE
"51688",2016-09-08 09:16:00,7.8,0.16,8.38,752,211,0.026,0.106,1740,916,FALSE
"51689",2016-09-08 09:17:00,7.8,0.16,8.38,753,211,0.026,0.109,1755,913,FALSE
"51690",2016-09-08 09:18:00,7.8,0.16,8.38,752,211,0.026,0.108,1804,910,FALSE
"51691",2016-09-08 09:19:00,7.8,0.16,8.38,752,211,0.026,0.108,1719,915,FALSE
"51692",2016-09-08 09:20:00,7.8,0.16,8.39,753,211,0.026,0.108,1804,910,FALSE
"51693",2016-09-08 09:21:00,7.9,0.16,8.39,753,211,0.025,0.108,1717,910,FALSE
